pnum,voicefil,voice,HNDE,HNEX,HNIN,HPEF,HPFO,HPRE,LNEY,LNSP,LNSW,LPAT,LPFO,LPGR,HN,HP,LN,LP,form_smean,form_svar,form_rmean,form_rvar,intense_smean,intense_svar,intense_rmean,intense_rvar,pitch_smean,pitch_svar,pitch_rmean,pitch_rvar,ptype,hilo_actual,form_smeanMD,form_svarMD,intense_smeanMD,intense_svarMD,pitch_smeanMD,pitch_svarMD,LPr,LNr,newpster,vsex,feelpower,Zsub_form_smean,Zsub_form_svar,Zsub_form_rmean,Zsub_form_rvar,Zsub_intense_smean,Zsub_intense_svar,Zsub_intense_rmean,Zsub_intense_rvar,Zsub_pitch_smean,Zsub_pitch_svar,Zsub_pitch_rmean,Zsub_pitch_rvar
39,f145_power.wav,145,5,2,3,5,6,5,1,2,2,5,6,6,3.33,5.33,1.67,5.67,1145.266597,33352.2553,1303.3002,51289.18526,57.97646919,179.7212331,57.88060218,176.5746876,179.7441689,2268.633516,171.5302105,2508.724856,SENSE,lo,22.01659668,-8013.234702,-0.804354214,-18.79670198,23.83980288,803.7935162,2.33,6.33,4.33,F,2,-0.124873,-0.830358,-0.050881,-0.725485,-0.246851,-0.063545,0.420683,-0.414957,-0.992893,0.352058,-0.773698,0.771336
40,f145_power.wav,145,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1145.266597,33352.2553,1303.3002,51289.18526,57.97646919,179.7212331,57.88060218,176.5746876,179.7441689,2268.633516,171.5302105,2508.724856,SENSE,lo,22.01659668,-8013.234702,-0.804354214,-18.79670198,23.83980288,803.7935162,4,4,4,F,2,-0.124873,-0.830358,-0.050881,-0.725485,-0.246851,-0.063545,0.420683,-0.414957,-0.992893,0.352058,-0.773698,0.771336
42,f145_power.wav,145,1,1,1,1,1,1,1,1,7,1,7,7,1,1,3,5,1145.266597,33352.2553,1303.3002,51289.18526,57.97646919,179.7212331,57.88060218,176.5746876,179.7441689,2268.633516,171.5302105,2508.724856,SENSE,lo,22.01659668,-8013.234702,-0.804354214,-18.79670198,23.83980288,803.7935162,3,5,2.5,F,2,-0.124873,-0.830358,-0.050881,-0.725485,-0.246851,-0.063545,0.420683,-0.414957,-0.992893,0.352058,-0.773698,0.771336
45,f145_power.wav,145,3,4,2,4,5,5,5,4,5,4,5,4,3,4.67,4.67,4.33,1145.266597,33352.2553,1303.3002,51289.18526,57.97646919,179.7212331,57.88060218,176.5746876,179.7441689,2268.633516,171.5302105,2508.724856,SENSE,lo,22.01659668,-8013.234702,-0.804354214,-18.79670198,23.83980288,803.7935162,3.67,3.33,3.6675,F,2,-0.124873,-0.830358,-0.050881,-0.725485,-0.246851,-0.063545,0.420683,-0.414957,-0.992893,0.352058,-0.773698,0.771336
47,f145_power.wav,145,1,4,1,3,6,4,5,2,6,7,7,7,2,4.33,4.33,7,1145.266597,33352.2553,1303.3002,51289.18526,57.97646919,179.7212331,57.88060218,176.5746876,179.7441689,2268.633516,171.5302105,2508.724856,SENSE,lo,22.01659668,-8013.234702,-0.804354214,-18.79670198,23.83980288,803.7935162,1,3.67,2.75,F,2,-0.124873,-0.830358,-0.050881,-0.725485,-0.246851,-0.063545,0.420683,-0.414957,-0.992893,0.352058,-0.773698,0.771336
48,f145_power.wav,145,4,4,1,6,6,5,2,3,4,6,5,7,3,5.67,3,6,1145.266597,33352.2553,1303.3002,51289.18526,57.97646919,179.7212331,57.88060218,176.5746876,179.7441689,2268.633516,171.5302105,2508.724856,SENSE,lo,22.01659668,-8013.234702,-0.804354214,-18.79670198,23.83980288,803.7935162,2,5,3.9175,F,2,-0.124873,-0.830358,-0.050881,-0.725485,-0.246851,-0.063545,0.420683,-0.414957,-0.992893,0.352058,-0.773698,0.771336
49,f145_power.wav,145,1,1,1,1,3,3,2,7,7,7,6,3,1,2.33,5.33,5.33,1145.266597,33352.2553,1303.3002,51289.18526,57.97646919,179.7212331,57.88060218,176.5746876,179.7441689,2268.633516,171.5302105,2508.724856,SENSE,lo,22.01659668,-8013.234702,-0.804354214,-18.79670198,23.83980288,803.7935162,2.67,2.67,2.1675,F,2,-0.124873,-0.830358,-0.050881,-0.725485,-0.246851,-0.063545,0.420683,-0.414957,-0.992893,0.352058,-0.773698,0.771336
50,f145_power.wav,145,2,3,2,2,2,3,5,3,5,2,2,4,2.33,2.33,4.33,2.67,1145.266597,33352.2553,1303.3002,51289.18526,57.97646919,179.7212331,57.88060218,176.5746876,179.7441689,2268.633516,171.5302105,2508.724856,SENSE,lo,22.01659668,-8013.234702,-0.804354214,-18.79670198,23.83980288,803.7935162,5.33,3.67,3.415,F,2,-0.124873,-0.830358,-0.050881,-0.725485,-0.246851,-0.063545,0.420683,-0.414957,-0.992893,0.352058,-0.773698,0.771336
51,f145_power.wav,145,7,7,2,6,7,6,2,1,1,6,6,6,5.33,6.33,1.33,6,1145.266597,33352.2553,1303.3002,51289.18526,57.97646919,179.7212331,57.88060218,176.5746876,179.7441689,2268.633516,171.5302105,2508.724856,SENSE,lo,22.01659668,-8013.234702,-0.804354214,-18.79670198,23.83980288,803.7935162,2,6.67,5.0825,F,2,-0.124873,-0.830358,-0.050881,-0.725485,-0.246851,-0.063545,0.420683,-0.414957,-0.992893,0.352058,-0.773698,0.771336
52,f145_power.wav,145,2,3,2,4,5,3,5,3,5,5,5,4,2.33,4,4.33,4.67,1145.266597,33352.2553,1303.3002,51289.18526,57.97646919,179.7212331,57.88060218,176.5746876,179.7441689,2268.633516,171.5302105,2508.724856,SENSE,lo,22.01659668,-8013.234702,-0.804354214,-18.79670198,23.83980288,803.7935162,3.33,3.67,3.3325,F,2,-0.124873,-0.830358,-0.050881,-0.725485,-0.246851,-0.063545,0.420683,-0.414957,-0.992893,0.352058,-0.773698,0.771336
54,f145_power.wav,145,5,5,4,6,7,6,3,3,3,5,6,6,4.67,6.33,3,5.67,1145.266597,33352.2553,1303.3002,51289.18526,57.97646919,179.7212331,57.88060218,176.5746876,179.7441689,2268.633516,171.5302105,2508.724856,SENSE,lo,22.01659668,-8013.234702,-0.804354214,-18.79670198,23.83980288,803.7935162,2.33,5,4.5825,F,2,-0.124873,-0.830358,-0.050881,-0.725485,-0.246851,-0.063545,0.420683,-0.414957,-0.992893,0.352058,-0.773698,0.771336
55,f145_power.wav,145,3,4,4,6,6,5,3,3,4,5,7,6,3.67,5.67,3.33,6,1145.266597,33352.2553,1303.3002,51289.18526,57.97646919,179.7212331,57.88060218,176.5746876,179.7441689,2268.633516,171.5302105,2508.724856,SENSE,lo,22.01659668,-8013.234702,-0.804354214,-18.79670198,23.83980288,803.7935162,2,4.67,4.0025,F,2,-0.124873,-0.830358,-0.050881,-0.725485,-0.246851,-0.063545,0.420683,-0.414957,-0.992893,0.352058,-0.773698,0.771336
1,f146_power.wav,146,3,2,2,6,5,6,1,1,2,5,6,7,2.33,5.67,1.33,6,1152.449878,48561.00594,1308.150034,50411.26702,61.994135,159.702493,58.430187,236.007491,217.945604,1958.105565,203.234263,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,2,6.67,4.1675,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
2,f146_power.wav,146,5,4,3,6,5,6,4,4,3,6,4,6,4,5.67,3.67,5.33,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,2.67,4.33,4.1675,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
3,f146_power.wav,146,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,4,4,4,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
5,f146_power.wav,146,7,6,3,6,6,7,1,1,1,7,6,7,5.33,6.33,1,6.67,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,1.33,7,4.9975,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
6,f146_power.wav,146,3,4,1,4,7,5,1,4,4,4,4,6,2.67,5.33,3,4.67,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,3.33,5,4.0825,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
7,f146_power.wav,146,4,2,6,4,5,3,4,3,5,4,3,5,4,4,4,4,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,4,4,4,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
9,f146_power.wav,146,2,5,3,1,4,2,3,5,4,5,4,6,3.33,2.33,4,5,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,3,4,3.165,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
10,f146_power.wav,146,2,2,2,2,2,2,6,5,5,2,2,2,2,2,5.33,2,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,6,2.67,3.1675,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
11,f146_power.wav,146,4,4,1,7,7,7,1,7,2,7,7,7,3,7,3.33,7,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,1,4.67,3.9175,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
12,f146_power.wav,146,5,1,1,5,7,5,1,1,1,7,6,7,2.33,5.67,1,6.67,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,1.33,7,4.0825,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
13,f146_power.wav,146,2,5,2,4,5,3,4,3,2,3,5,5,3,4,3,4.33,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,3.67,5,3.9175,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
14,f146_power.wav,146,3,3,4,2,5,3,4,4,5,4,6,4,3.33,3.33,4.33,4.67,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,3.33,3.67,3.415,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
15,f146_power.wav,146,1,1,1,7,7,7,1,1,1,7,7,7,1,7,1,7,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,1,7,4,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
16,f146_power.wav,146,4,4,4,7,4,7,1,1,1,7,4,7,4,6,1,6,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,2,7,4.75,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
18,f146_power.wav,146,2,2,1,5,6,2,5,6,4,7,7,7,1.67,4.33,5,7,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,1,3,2.5,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
19,f146_power.wav,146,4,2,1,5,7,6,1,2,7,7,7,7,2.33,6,3.33,7,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,1,4.67,3.5,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
23,f146_power.wav,146,4,1,5,4,7,5,3,6,3,5,6,7,3.33,5.33,4,6,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,2,4,3.665,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
24,f146_power.wav,146,1,5,2,6,5,5,2,2,1,5,6,5,2.67,5.33,1.67,5.33,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,2.67,6.33,4.25,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
26,f146_power.wav,146,5,5,4,4,5,3,4,3,4,4,5,4,4.67,4,3.67,4.33,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,3.67,4.33,4.1675,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
27,f146_power.wav,146,5,5,3,7,6,5,1,1,2,4,6,6,4.33,6,1.33,5.33,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,2.67,6.67,4.9175,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
28,f146_power.wav,146,4,3,4,4,4,6,3,4,3,5,4,4,3.67,4.67,3.33,4.33,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,3.67,4.67,4.17,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
29,f146_power.wav,146,5,4,3,5,5,5,3,2,3,5,6,5,4,5,2.67,5.33,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,2.67,5.33,4.25,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
32,f146_power.wav,146,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,4,4,4,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
33,f146_power.wav,146,3,3,3,5,5,5,5,4,4,6,4,5,3,5,4.33,5,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,3,3.67,3.6675,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
35,f146_power.wav,146,2,3,1,6,6,5,3,2,4,6,5,5,2,5.67,3,5.33,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,2.67,5,3.835,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
38,f146_power.wav,146,3,2,2,5,6,5,4,4,5,6,6,6,2.33,5.33,4.33,6,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,2,3.67,3.3325,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
39,f146_power.wav,146,2,4,6,3,5,5,6,2,5,2,3,6,4,4.33,4.33,3.67,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,4.33,3.67,4.0825,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
40,f146_power.wav,146,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,4,4,4,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
41,f146_power.wav,146,2,3,2,6,6,3,2,6,5,5,5,5,2.33,5,4.33,5,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,3,3.67,3.5,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
42,f146_power.wav,146,7,3,3,3,1,3,3,7,7,3,7,3,4.33,2.33,5.67,4.33,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,3.67,2.33,3.165,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
45,f146_power.wav,146,5,5,1,7,6,6,1,1,2,7,6,7,3.67,6.33,1.33,6.67,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,1.33,6.67,4.5,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
47,f146_power.wav,146,4,2,2,5,4,5,5,2,6,5,6,5,2.67,4.67,4.33,5.33,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,2.67,3.67,3.42,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
48,f146_power.wav,146,6,4,2,6,7,5,3,4,5,6,6,6,4,6,4,6,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,2,4,4,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
49,f146_power.wav,146,4,4,5,5,5,6,5,3,4,3,4,5,4.33,5.33,4,4,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,4,4,4.415,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
50,f146_power.wav,146,2,2,2,2,3,4,5,2,4,6,3,5,2,3,3.67,4.67,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,3.33,4.33,3.165,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
51,f146_power.wav,146,5,3,4,5,6,4,4,3,4,6,6,6,4,5,3.67,6,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,2,4.33,3.8325,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
52,f146_power.wav,146,3,3,2,3,5,3,3,6,4,4,5,5,2.67,3.67,4.33,4.67,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,3.33,3.67,3.335,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
54,f146_power.wav,146,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,4,4,4,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
55,f146_power.wav,146,6,6,5,5,6,6,2,3,3,4,5,4,5.67,5.67,2.67,4.33,1152.449878,48561.00594,1308.150034,50411.26702,61.99413498,159.7024925,58.4301873,236.0074905,217.9456037,1958.105565,203.2342634,1269.589739,SENSE,hi,29.19987783,7195.515939,3.213311583,-38.81544258,62.04123773,493.265565,3.67,5.33,5.085,F,6,-0.031572,0.635286,0.08448,-0.831436,0.906126,-0.545119,0.582792,0.862445,1.158332,-0.048198,0.853173,-0.930635
1,f148_power.wav,148,5,2,6,4,6,5,5,3,4,3,4,4,4.33,5,4,3.67,1186.581067,38621.02843,1358.866693,44481.05065,56.261752,121.84757,57.261795,133.642531,216.049439,1802.301992,206.062211,2413.975687,BATNA,lo,63.33106666,-2744.461567,-2.51907108,-76.67036531,60.14507323,337.4619915,4.33,4,4.415,F,2,0.411749,-0.322615,1.500004,-1.54712,-0.738936,-1.455764,0.238156,-1.337708,1.051554,-0.249021,0.998287,0.641197
2,f148_power.wav,148,3,3,3,3,3,3,5,5,3,3,3,3,3,3,4.33,3,1186.581067,38621.02843,1358.866693,44481.05065,56.26175232,121.8475698,57.26179518,133.6425313,216.0494392,1802.301992,206.0622113,2413.975687,BATNA,lo,63.33106666,-2744.461567,-2.51907108,-76.67036531,60.14507323,337.4619915,5,3.67,3.6675,F,2,0.411749,-0.322615,1.500004,-1.54712,-0.738936,-1.455764,0.238156,-1.337708,1.051554,-0.249021,0.998287,0.641197
3,f148_power.wav,148,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2.67,1186.581067,38621.02843,1358.866693,44481.05065,56.26175232,121.8475698,57.26179518,133.6425313,216.0494392,1802.301992,206.0622113,2413.975687,BATNA,lo,63.33106666,-2744.461567,-2.51907108,-76.67036531,60.14507323,337.4619915,5.33,5,4.0825,F,2,0.411749,-0.322615,1.500004,-1.54712,-0.738936,-1.455764,0.238156,-1.337708,1.051554,-0.249021,0.998287,0.641197
5,f148_power.wav,148,4,2,3,2,3,3,5,5,5,2,4,3,3,2.67,5,3,1186.581067,38621.02843,1358.866693,44481.05065,56.26175232,121.8475698,57.26179518,133.6425313,216.0494392,1802.301992,206.0622113,2413.975687,BATNA,lo,63.33106666,-2744.461567,-2.51907108,-76.67036531,60.14507323,337.4619915,5,3,3.4175,F,2,0.411749,-0.322615,1.500004,-1.54712,-0.738936,-1.455764,0.238156,-1.337708,1.051554,-0.249021,0.998287,0.641197
